id,raceId,driverId,constructorId,year,round,circuitId,lat,lng,alt,track_length_km,number_of_turns,grid,driver_age,driver_nationality_code,constructor_nationality_code,q1_ms,q2_ms,q3_ms,best_qual_ms,pit_stop_count,avg_pit_ms,rolling_avg_position,career_wins_so_far,prev_championship_points,prev_championship_position,prev_constructor_points,finishing_position
826_768,826,768,150,1951,2,19,39.76792,-86.22935,223,6.06,14,5,45.01026694,0,0,,,,,,,3,0,4.1,9,0,14
826_772,826,772,150,1951,2,19,39.76792,-86.22935,223,6.06,14,23,35.70704997,0,0,,,,,,,13,0,0,31,0,31
826_769,826,769,155,1951,2,19,39.76792,-86.22935,223,6.06,14,33,23.45516769,0,0,,,,,,,,0,0,0,0,19
826_521,826,521,156,1951,2,19,39.76792,-86.22935,223,6.06,14,19,31.62217659,0,0,,,,,,,,0,0,0,0,20
827_633,827,633,6,1951,3,13,50.60487,5.96973,401,4.05,16,3,42.0862423,25,14,,,,,,,13.66666667,0,0,19,0,3
827_641,827,641,6,1951,3,13,50.60487,5.96973,401,4.05,16,5,44.678987,25,14,,,,,,,7.5,0,6.2,2,0,12
827_647,827,647,6,1951,3,13,50.60487,5.96973,401,4.05,16,4,32.92813142,25,14,,,,,,,9.333333333,0,0,6,0,2
827_579,827,579,51,1951,3,13,50.60487,5.96973,401,4.05,16,1,39.98083504,2,23,,,,,,,5.666666667,4,9.1,1,0,9
827_642,827,642,51,1951,3,13,50.60487,5.96973,401,4.05,16,2,44.62970568,25,23,,,,,,,3.666666667,3,4,3,0,1
827_763,827,763,51,1951,3,13,50.60487,5.96973,401,4.05,16,6,40.22176591,25,23,,,,,,,13.5,0,3,4,0,11
827_429,827,429,154,1951,3,13,50.60487,5.96973,401,4.05,16,12,32.6954141,7,9,,,,,,,,0,0,0,0,6
827_589,827,589,154,1951,3,13,50.60487,5.96973,401,4.05,16,9,51.86858316,30,9,,,,,,,14.66666667,0,0,7,0,10
827_627,827,627,154,1951,3,13,50.60487,5.96973,401,4.05,16,7,45.61259411,19,9,,,,,,,8.333333333,0,0,9,0,4
827_660,827,660,154,1951,3,13,50.60487,5.96973,401,4.05,16,11,34.84736482,7,9,,,,,,,13.33333333,0,0,13,0,7
827_704,827,704,154,1951,3,13,50.60487,5.96973,401,4.05,16,8,46.68856947,19,9,,,,,,,13.33333333,0,0,18,0,5
827_741,827,741,154,1951,3,13,50.60487,5.96973,401,4.05,16,10,54.46406571,19,9,,,,,,,6.666666667,0,0,10,0,13
827_773,827,773,154,1951,3,13,50.60487,5.96973,401,4.05,16,13,45.48391513,19,9,,,,,,,10,0,0,29,0,8
828_498,828,498,6,1951,4,55,49.30242,3.91991,88,4.05,19,6,28.73648186,2,14,,,,,,,16,0,0,20,0,2
828_633,828,633,6,1951,4,55,49.30242,3.91991,88,4.05,19,4,42.12457221,25,14,,,,,,,9.333333333,0,3.9,7,0,3
828_647,828,647,6,1951,4,55,49.30242,3.91991,88,4.05,19,6,32.96646133,25,14,,,,,,,8.333333333,0,6.1,4,0,2
828_686,828,686,6,1951,4,55,49.30242,3.91991,88,4.05,19,9,39.99726215,9,14,,,,,,,8,0,3.9,10,0,4
828_687,828,687,6,1951,4,55,49.30242,3.91991,88,4.05,19,20,36.63244353,9,14,,,,,,,8.333333333,0,0,15,0,23
828_579,828,579,51,1951,4,55,49.30242,3.91991,88,4.05,19,1,40.01916496,2,23,,,,,,,8.333333333,4,9.7,2,0,11
828_642,828,642,51,1951,4,55,49.30242,3.91991,88,4.05,19,2,44.66803559,25,23,,,,,,,1.666666667,4,11.6,1,0,5
828_763,828,763,51,1951,4,55,49.30242,3.91991,88,4.05,19,5,40.26009582,25,23,,,,,,,12.66666667,0,3,9,0,10
828_786,828,786,51,1951,4,55,49.30242,3.91991,88,4.05,19,7,53.0568104,25,23,,,,,,,2.333333333,0,24.4,3,0,1
828_501,828,501,105,1951,4,55,49.30242,3.91991,88,4.05,19,22,30.00410678,0,14,,,,,,,13,0,0,12,0,16
828_640,828,640,105,1951,4,55,49.30242,3.91991,88,4.05,19,16,37.11978097,39,14,,,,,,,5.666666667,0,2,5,0,22
828_670,828,670,105,1951,4,55,49.30242,3.91991,88,4.05,19,15,27.53182752,2,14,,,,,,,,0,0,0,0,21
828_427,828,427,141,1951,4,55,49.30242,3.91991,88,4.05,19,18,33.66735113,19,9,,,,,,,18.5,0,0,63,0,17
828_609,828,609,141,1951,4,55,49.30242,3.91991,88,4.05,19,21,31.48528405,19,9,,,,,,,,0,0,0,0,19
828_626,828,626,141,1951,4,55,49.30242,3.91991,88,4.05,19,23,34.21765914,19,9,,,,,,,14,0,3,16,0,20
828_775,828,775,141,1951,4,55,49.30242,3.91991,88,4.05,19,17,30.11362081,19,9,,,,,,,,0,0,0,0,15
828_589,828,589,154,1951,4,55,49.30242,3.91991,88,4.05,19,8,51.90691307,30,9,,,,,,,13,0,0,19,0,6
828_627,828,627,154,1951,4,55,49.30242,3.91991,88,4.05,19,13,45.65092402,19,9,,,,,,,5.666666667,0,3,8,0,13
828_660,828,660,154,1951,4,55,49.30242,3.91991,88,4.05,19,12,34.88569473,7,9,,,,,,,12,0,0,18,0,12
828_704,828,704,154,1951,4,55,49.30242,3.91991,88,4.05,19,11,46.72689938,19,9,,,,,,,10.33333333,0,2,12,0,7
828_741,828,741,154,1951,4,55,49.30242,3.91991,88,4.05,19,10,54.50239562,19,9,,,,,,,9.333333333,0,0,24,0,14
828_764,828,764,154,1951,4,55,49.30242,3.91991,88,4.05,19,19,40.88980151,19,9,,,,,,,12.5,0,0,14,0,9
828_774,828,774,154,1951,4,55,49.30242,3.91991,88,4.05,19,14,44.21902806,19,9,,,,,,,8,0,1,19,0,8
829_498,829,498,6,1951,5,9,52.13126,-1.01516,153,4.81,12,1,28.77207392,2,14,,,,,,,13.33333333,0,3,9,0,1
829_633,829,633,6,1951,5,9,52.13126,-1.01516,153,4.81,12,5,42.16016427,25,14,,,,,,,8.333333333,0,7.8,5,0,3
829_647,829,647,6,1951,5,9,52.13126,-1.01516,153,4.81,12,4,33.00205339,25,14,,,,,,,3.333333333,0,9.1,4,0,16
829_687,829,687,6,1951,5,9,52.13126,-1.01516,153,4.81,12,8,36.66803559,9,14,,,,,,,15,0,0,38,0,9
829_579,829,579,51,1951,5,9,52.13126,-1.01516,153,4.81,12,2,40.05475702,2,23,,,,,,,7,4,15.1,1,0,2
829_642,829,642,51,1951,5,9,52.13126,-1.01516,153,4.81,12,3,44.70362765,25,23,,,,,,,3,4,14.4,2,0,14
829_697,829,697,51,1951,5,9,52.13126,-1.01516,153,4.81,12,7,48.09582478,25,23,,,,,,,14,0,2,19,0,4
829_763,829,763,51,1951,5,9,52.13126,-1.01516,153,4.81,12,6,40.29568789,25,23,,,,,,,8.333333333,0,3.1,11,0,6
829_661,829,661,66,1951,5,9,52.13126,-1.01516,153,4.81,12,19,38.7652293,9,5,,,,,,,20,0,0,22,0,7
829_686,829,686,66,1951,5,9,52.13126,-1.01516,153,4.81,12,20,40.03285421,9,5,,,,,,,6.666666667,0,3.1,13,0,5
829_747,829,747,105,1951,5,9,52.13126,-1.01516,153,4.81,12,15,41.54140999,9,14,,,,,,,11.5,0,0,56,0,18
829_777,829,777,105,1951,5,9,52.13126,-1.01516,153,4.81,12,16,43.80835044,9,14,,,,,,,,0,0,0,0,17
829_779,829,779,105,1951,5,9,52.13126,-1.01516,153,4.81,12,17,37.17727584,9,14,,,,,,,,0,0,0,0,20
829_776,829,776,126,1951,5,9,52.13126,-1.01516,153,4.81,12,18,38.33538672,24,5,,,,,,,13,0,0,14,0,15
829_619,829,619,151,1951,5,9,52.13126,-1.01516,153,4.81,12,10,37.48117728,9,5,,,,,,,6,0,0,11,0,11
829_778,829,778,151,1951,5,9,52.13126,-1.01516,153,4.81,12,12,36.45722108,9,5,,,,,,,10,0,0,11,0,8
829_589,829,589,154,1951,5,9,52.13126,-1.01516,153,4.81,12,13,51.94250513,30,9,,,,,,,7.666666667,0,0,19,0,19
829_627,829,627,154,1951,5,9,52.13126,-1.01516,153,4.81,12,9,45.68651608,19,9,,,,,,,8.666666667,0,2.9,10,0,10
829_660,829,660,154,1951,5,9,52.13126,-1.01516,153,4.81,12,14,34.92128679,7,9,,,,,,,10.66666667,0,0,22,0,13
829_708,829,708,154,1951,5,9,52.13126,-1.01516,153,4.81,12,11,31.20328542,9,9,,,,,,,,0,0,0,0,12
830_498,830,498,6,1951,6,20,50.23051,6.94908,578,6.53,16,2,28.81314168,2,14,,,,,,,7.666666667,1,10.8,4,0,3
830_633,830,633,6,1951,6,20,50.23051,6.94908,578,6.53,16,5,42.20123203,25,14,,,,,,,3,0,11.9,3,0,4
830_641,830,641,6,1951,6,20,50.23051,6.94908,578,6.53,16,6,44.79397673,25,14,,,,,,,9,0,5.9,5,0,5
830_647,830,647,6,1951,6,20,50.23051,6.94908,578,6.53,16,1,33.04312115,25,14,,,,,,,6.666666667,0,8.9,6,0,1
830_723,830,723,6,1951,6,20,50.23051,6.94908,578,6.53,16,8,39.27446954,39,14,,,,,,,11,0,0,11,0,6
830_579,830,579,51,1951,6,20,50.23051,6.94908,578,6.53,16,3,40.09582478,2,23,,,,,,,7.333333333,4,21.4,1,0,2
830_642,830,642,51,1951,6,20,50.23051,6.94908,578,6.53,16,4,44.74469541,25,23,,,,,,,6.666666667,4,15.3,2,0,18
830_697,830,697,51,1951,6,20,50.23051,6.94908,578,6.53,16,10,48.13689254,25,23,,,,,,,13.66666667,0,3,13,0,14
830_756,830,756,51,1951,6,20,50.23051,6.94908,578,6.53,16,7,40.10677618,20,23,,,,,,,26,0,0,72,0,16
830_640,830,640,105,1951,6,20,50.23051,6.94908,578,6.53,16,16,37.19644079,39,14,,,,,,,11,0,2,16,0,22
830_780,830,780,105,1951,6,20,50.23051,6.94908,578,6.53,16,17,34.86652977,39,14,,,,,,,10.5,0,0,33,0,21
830_427,830,427,141,1951,6,20,50.23051,6.94908,578,6.53,16,14,33.74401095,19,9,,,,,,,18,0,0,45,0,13
830_609,830,609,141,1951,6,20,50.23051,6.94908,578,6.53,16,12,31.56194387,19,9,,,,,,,19,0,0,48,0,17
830_626,830,626,141,1951,6,20,50.23051,6.94908,578,6.53,16,9,34.29431896,19,9,,,,,,,16,0,0,49,0,7
830_589,830,589,154,1951,6,20,50.23051,6.94908,578,6.53,16,13,51.9835729,30,9,,,,,,,11.66666667,0,0,20,0,20
830_627,830,627,154,1951,6,20,50.23051,6.94908,578,6.53,16,15,45.72758385,19,9,,,,,,,9,0,3,12,0,8
830_660,830,660,154,1951,6,20,50.23051,6.94908,578,6.53,16,18,34.96235455,7,9,,,,,,,10.66666667,0,0,23,0,11
830_680,830,680,154,1951,6,20,50.23051,6.94908,578,6.53,16,22,24.74469541,0,9,,,,,,,,0,0,0,0,10
830_704,830,704,154,1951,6,20,50.23051,6.94908,578,6.53,16,11,46.80355921,19,9,,,,,,,10,0,2,15,0,12
830_708,830,708,154,1951,6,20,50.23051,6.94908,578,6.53,16,20,31.24435318,9,9,,,,,,,12,0,0,37,0,15
830_741,830,741,154,1951,6,20,50.23051,6.94908,578,6.53,16,21,54.57905544,19,9,,,,,,,12.33333333,0,0,29,0,19
830_773,830,773,154,1951,6,20,50.23051,6.94908,578,6.53,16,19,45.59890486,19,9,,,,,,,10.33333333,0,0,22,0,9
831_498,831,498,6,1951,7,14,45.48438,9.2458,162,3.7,14,4,28.94729637,2,14,,,,,,,2,1,14.9,3,0,2
831_622,831,622,6,1951,7,14,45.48438,9.2458,162,3.7,14,16,44.17522245,8,14,,,,,,,,0,0,0,0,20
831_633,831,633,6,1951,7,14,45.48438,9.2458,162,3.7,14,5,42.33538672,25,14,,,,,,,3.333333333,0,14.7,5,0,4
831_641,831,641,6,1951,7,14,45.48438,9.2458,162,3.7,14,6,44.92813142,25,14,,,,,,,6.333333333,0,7.9,7,0,5
831_647,831,647,6,1951,7,14,45.48438,9.2458,162,3.7,14,3,33.17727584,25,14,,,,,,,6.333333333,1,17.4,2,0,1
831_687,831,687,6,1951,7,14,45.48438,9.2458,162,3.7,14,19,36.84325804,9,14,,,,,,,15.66666667,0,0,32,0,19
831_579,831,579,51,1951,7,14,45.48438,9.2458,162,3.7,14,1,40.22997947,2,23,,,,,,,5,4,27.3,1,0,10
831_640,831,640,51,1951,7,14,45.48438,9.2458,162,3.7,14,9,37.33059548,39,23,,,,,,,16.33333333,0,2.1,17,0,18
831_642,831,642,51,1951,7,14,45.48438,9.2458,162,3.7,14,2,44.8788501,25,23,,,,,,,12.33333333,4,15.2,4,0,16
831_697,831,697,51,1951,7,14,45.48438,9.2458,162,3.7,14,7,48.27104723,25,23,,,,,,,15,0,3,13,0,3
831_686,831,686,66,1951,7,14,45.48438,9.2458,162,3.7,14,8,40.20807666,9,5,,,,,,,7.333333333,0,4.9,9,0,21
831_781,831,781,66,1951,7,14,45.48438,9.2458,162,3.7,14,10,40.07118412,9,5,,,,,,,,0,0,0,0,22
831_762,831,762,127,1951,7,14,45.48438,9.2458,162,3.7,14,18,43.27994524,25,14,,,,,,,14.66666667,0,0,59,0,9
831_427,831,427,141,1951,7,14,45.48438,9.2458,162,3.7,14,12,33.87816564,19,9,,,,,,,17,0,0,44,0,11
831_609,831,609,141,1951,7,14,45.48438,9.2458,162,3.7,14,11,31.69609856,19,9,,,,,,,18,0,0,53,0,6
831_626,831,626,141,1951,7,14,45.48438,9.2458,162,3.7,14,13,34.42847365,19,9,,,,,,,17,0,0,25,0,12
831_589,831,589,154,1951,7,14,45.48438,9.2458,162,3.7,14,17,52.11772758,30,9,,,,,,,15,0,0,20,0,13
831_627,831,627,154,1951,7,14,45.48438,9.2458,162,3.7,14,15,45.86173854,19,9,,,,,,,10.33333333,0,3.1,12,0,7
831_660,831,660,154,1951,7,14,45.48438,9.2458,162,3.7,14,21,35.09650924,7,9,,,,,,,12,0,0,24,0,17
831_680,831,680,154,1951,7,14,45.48438,9.2458,162,3.7,14,22,24.8788501,0,9,,,,,,,10,0,0,36,0,15
831_704,831,704,154,1951,7,14,45.48438,9.2458,162,3.7,14,14,46.93771389,19,9,,,,,,,8,0,2,16,0,8
831_773,831,773,154,1951,7,14,45.48438,9.2458,162,3.7,14,20,45.73305955,19,9,,,,,,,10.33333333,0,0,28,0,14
832_498,832,498,6,1951,8,67,41.24168,2.11246,85,5.6,15,3,29.06228611,2,14,,,,,,,2,1,21.2,3,0,2
832_633,832,633,6,1951,8,67,41.24168,2.11246,85,5.6,15,5,42.45037645,25,14,,,,,,,3.666666667,0,15,5,0,11
832_641,832,641,6,1951,8,67,41.24168,2.11246,85,5.6,15,7,45.04312115,25,14,,,,,,,7.333333333,0,9.7,6,0,14
832_647,832,647,6,1951,8,67,41.24168,2.11246,85,5.6,15,1,33.29226557,25,14,,,,,,,6,2,24.3,2,0,4
832_579,832,579,51,1951,8,67,41.24168,2.11246,85,5.6,15,2,40.3449692,2,23,,,,,,,4.666666667,4,26.4,1,0,1
832_640,832,640,51,1951,8,67,41.24168,2.11246,85,5.6,15,6,37.44558522,39,23,,,,,,,20.66666667,0,2,17,0,6
832_642,832,642,51,1951,8,67,41.24168,2.11246,85,5.6,15,4,44.99383984,25,23,,,,,,,16,4,17.3,4,0,3
832_697,832,697,51,1951,8,67,41.24168,2.11246,85,5.6,15,8,48.38603696,25,23,,,,,,,7,0,5,9,0,5
832_580,832,580,105,1951,8,67,41.24168,2.11246,85,5.6,15,17,30.6036961,37,14,,,,,,,,0,0,0,0,10
832_669,832,669,105,1951,8,67,41.24168,2.11246,85,5.6,15,19,37.28678987,40,14,,,,,,,11.33333333,0,4.9,8,0,19
832_782,832,782,105,1951,8,67,41.24168,2.11246,85,5.6,15,18,47.92881588,37,14,,,,,,,,0,0,0,0,20
832_427,832,427,141,1951,8,67,41.24168,2.11246,85,5.6,15,11,33.99315537,19,9,,,,,,,13.66666667,0,0,44,0,15
832_609,832,609,141,1951,8,67,41.24168,2.11246,85,5.6,15,10,31.8110883,19,9,,,,,,,14,0,0,22,0,12
832_626,832,626,141,1951,8,67,41.24168,2.11246,85,5.6,15,9,34.54346338,19,9,,,,,,,13,0,0,26,0,9
832_589,832,589,154,1951,8,67,41.24168,2.11246,85,5.6,15,12,52.23271732,30,9,,,,,,,17.33333333,0,0,20,0,18
832_627,832,627,154,1951,8,67,41.24168,2.11246,85,5.6,15,20,45.97672827,19,9,,,,,,,8.333333333,0,3,13,0,7
832_660,832,660,154,1951,8,67,41.24168,2.11246,85,5.6,15,15,35.21149897,7,9,,,,,,,13.66666667,0,0,25,0,13
832_704,832,704,154,1951,8,67,41.24168,2.11246,85,5.6,15,14,47.05270363,19,9,,,,,,,9,0,2,16,0,17
832_741,832,741,154,1951,8,67,41.24168,2.11246,85,5.6,15,13,54.82819986,19,9,,,,,,,15.33333333,0,0,35,0,8
832_783,832,783,154,1951,8,67,41.24168,2.11246,85,5.6,15,16,46.2587269,19,9,,,,,,,,0,0,0,0,16
817_609,817,609,6,1952,1,66,46.97895,7.40174,551,5.6,17,4,32.36687201,19,14,,,,,,,11.66666667,0,0,22,0,10
817_627,817,627,6,1952,1,66,46.97895,7.40174,551,5.6,17,20,46.53251198,19,14,,,,,,,7.333333333,0,2.9,13,0,20
817_641,817,641,6,1952,1,66,46.97895,7.40174,551,5.6,17,2,45.59890486,25,14,,,,,,,8,0,9.9,6,0,1
817_642,817,642,6,1952,1,66,46.97895,7.40174,551,5.6,17,1,45.54962355,25,14,,,,,,,12.33333333,4,19.1,4,0,15
817_721,817,721,6,1952,1,66,46.97895,7.40174,551,5.6,17,19,42.13552361,39,14,,,,,,,21,0,0,21,0,7
817_723,817,723,6,1952,1,66,46.97895,7.40174,551,5.6,17,5,40.07939767,39,14,,,,,,,8.5,0,0,21,0,2
817_688,817,688,87,1952,1,66,46.97895,7.40174,551,5.6,17,17,31.8329911,9,5,,,,,,,,0,0,0,0,8
817_689,817,689,87,1952,1,66,46.97895,7.40174,551,5.6,17,15,32.49281314,9,5,,,,,,,,0,0,0,0,5
817_501,817,501,105,1952,1,66,46.97895,7.40174,551,5.6,17,18,30.88569473,0,14,,,,,,,12,0,0,31,0,11
817_640,817,640,105,1952,1,66,46.97895,7.40174,551,5.6,17,8,38.00136893,39,14,,,,,,,15.33333333,0,2.1,16,0,6
817_554,817,554,128,1952,1,66,46.97895,7.40174,551,5.6,17,7,31.24982888,19,9,,,,,,,,0,0,0,0,3
817_626,817,626,128,1952,1,66,46.97895,7.40174,551,5.6,17,3,35.09924709,19,9,,,,,,,9.333333333,0,0,25,0,14
817_475,817,475,133,1952,1,66,46.97895,7.40174,551,5.6,17,9,22.66666667,9,5,,,,,,,8,0,0,8,0,12
817_581,817,581,133,1952,1,66,46.97895,7.40174,551,5.6,17,6,20.53114305,9,5,,,,,,,,0,0,0,0,16
817_651,817,651,133,1952,1,66,46.97895,7.40174,551,5.6,17,12,32.70910335,9,5,,,,,,,,0,0,0,0,13
817_725,817,725,133,1952,1,66,46.97895,7.40174,551,5.6,17,10,39.15947981,9,5,,,,,,,17,0,0,17,0,17
817_669,817,669,141,1952,1,66,46.97895,7.40174,551,5.6,17,11,37.84257358,40,9,,,,,,,16,0,0,62,0,9
817_720,817,720,141,1952,1,66,46.97895,7.40174,551,5.6,17,21,33.61533196,39,9,,,,,,,,0,0,0,0,21
817_724,817,724,144,1952,1,66,46.97895,7.40174,551,5.6,17,16,46.31074606,20,10,,,,,,,,0,0,0,0,19
817_717,817,717,147,1952,1,66,46.97895,7.40174,551,5.6,17,14,51.38945927,20,10,,,,,,,,0,0,0,0,18
817_663,817,663,148,1952,1,66,46.97895,7.40174,551,5.6,17,13,36.15879535,9,5,,,,,,,,0,0,0,0,4
818_647,818,647,6,1952,2,19,39.76792,-86.22935,223,6.06,14,19,33.88090349,25,14,,,,,,,2,2,24.8,2,0,31
818_727,818,727,107,1952,2,19,39.76792,-86.22935,223,6.06,14,26,28.98288843,0,0,,,,,,,,0,0,0,0,12
818_518,818,518,110,1952,2,19,39.76792,-86.22935,223,6.06,14,6,39.06913073,0,0,,,,,,,10,0,0,16,0,4
818_675,818,675,110,1952,2,19,39.76792,-86.22935,223,6.06,14,28,30.6091718,0,0,,,,,,,3,0,2,11,0,20
818_731,818,731,110,1952,2,19,39.76792,-86.22935,223,6.06,14,12,38.9596167,0,0,,,,,,,15.5,0,0,13,0,19
818_513,818,513,111,1952,2,19,39.76792,-86.22935,223,6.06,14,24,33.30047912,0,0,,,,,,,,0,0,0,0,16
818_449,818,449,113,1952,2,19,39.76792,-86.22935,223,6.06,14,22,31.38398357,0,0,,,,,,,27,0,0,49,0,23
818_509,818,509,113,1952,2,19,39.76792,-86.22935,223,6.06,14,10,23.87132101,0,0,,,,,,,24,0,0,42,0,2
818_520,818,520,113,1952,2,19,39.76792,-86.22935,223,6.06,14,18,26.33538672,0,0,,,,,,,16,0,0,34,0,28
818_521,818,521,113,1952,2,19,39.76792,-86.22935,223,6.06,14,11,32.62422998,0,0,,,,,,,20,0,0,41,0,18
818_525,818,525,113,1952,2,19,39.76792,-86.22935,223,6.06,14,21,26.33538672,0,0,,,,,,,,0,0,0,0,6
818_592,818,592,113,1952,2,19,39.76792,-86.22935,223,6.06,14,23,22.53251198,0,0,,,,,,,,0,0,0,0,7
818_593,818,593,113,1952,2,19,39.76792,-86.22935,223,6.06,14,31,33.90554415,0,0,,,,,,,11,1,0,43,0,10
818_611,818,611,113,1952,2,19,39.76792,-86.22935,223,6.06,14,5,37.88090349,0,0,,,,,,,21,0,0,27,0,3
818_612,818,612,113,1952,2,19,39.76792,-86.22935,223,6.06,14,2,30.15195072,0,0,,,,,,,4,0,3,6,0,33
818_615,818,615,113,1952,2,19,39.76792,-86.22935,223,6.06,14,1,38.77344285,0,0,,,,,,,22.5,0,0,35,0,27
818_628,818,628,113,1952,2,19,39.76792,-86.22935,223,6.06,14,32,26.02874743,0,0,,,,,,,,0,0,0,0,26
818_629,818,629,113,1952,2,19,39.76792,-86.22935,223,6.06,14,9,36.31211499,0,0,,,,,,,28,0,0,50,0,9
818_656,818,656,113,1952,2,19,39.76792,-86.22935,223,6.06,14,20,34.34633812,0,0,,,,,,,,0,0,0,0,5
818_657,818,657,113,1952,2,19,39.76792,-86.22935,223,6.06,14,8,33.46201232,0,0,,,,,,,29,0,0,51,0,17
818_658,818,658,113,1952,2,19,39.76792,-86.22935,223,6.06,14,3,32.64339493,0,0,,,,,,,8.5,0,2,8,0,11
818_699,818,699,113,1952,2,19,39.76792,-86.22935,223,6.06,14,4,39.24435318,0,0,,,,,,,10,0,0,25,0,25
818_702,818,702,113,1952,2,19,39.76792,-86.22935,223,6.06,14,25,23.65229295,0,0,,,,,,,,0,0,0,0,29
818_726,818,726,113,1952,2,19,39.76792,-86.22935,223,6.06,14,14,45.78781656,0,0,,,,,,,19,0,0,52,0,8
818_728,818,728,113,1952,2,19,39.76792,-86.22935,223,6.06,14,16,27.01984942,0,0,,,,,,,33,0,0,55,0,13
818_732,818,732,113,1952,2,19,39.76792,-86.22935,223,6.06,14,33,37.33333333,0,0,,,,,,,25,0,0,54,0,21
818_733,818,733,113,1952,2,19,39.76792,-86.22935,223,6.06,14,27,49.86447639,0,0,,,,,,,25,0,0,47,0,30
818_526,818,526,114,1952,2,19,39.76792,-86.22935,223,6.06,14,7,22.22039699,0,0,,,,,,,19,0,0,45,0,1
818_729,818,729,129,1952,2,19,39.76792,-86.22935,223,6.06,14,15,43.23340178,0,0,,,,,,,19.5,0,0,28,0,14
818_734,818,734,129,1952,2,19,39.76792,-86.22935,223,6.06,14,17,26.75975359,0,0,,,,,,,5,0,2,9,0,32
818_677,818,677,139,1952,2,19,39.76792,-86.22935,223,6.06,14,29,41.64271047,0,0,,,,,,,20,0,0,38,0,22
818_730,818,730,149,1952,2,19,39.76792,-86.22935,223,6.06,14,13,34.93771389,0,0,,,,,,,,0,0,0,0,15
818_529,818,529,150,1952,2,19,39.76792,-86.22935,223,6.06,14,30,35.71252567,0,0,,,,,,,20,0,0,24,0,24
819_627,819,627,6,1952,3,13,50.60487,5.96973,401,4.05,16,17,46.62833676,19,14,,,,,,,11.33333333,0,0,20,0,20
819_641,819,641,6,1952,3,13,50.60487,5.96973,401,4.05,16,3,45.69472964,25,14,,,,,,,6.666666667,1,9,1,0,17
819_642,819,642,6,1952,3,13,50.60487,5.96973,401,4.05,16,2,45.64544832,25,14,,,,,,,11.33333333,4,0,10,0,2
819_647,819,647,6,1952,3,13,50.60487,5.96973,401,4.05,16,1,33.94387406,25,14,,,,,,,12,2,0,52,0,1
819_735,819,735,6,1952,3,13,50.60487,5.96973,401,4.05,16,13,25.04312115,7,14,,,,,,,,0,0,0,0,7
819_578,819,578,87,1952,3,13,50.60487,5.96973,401,4.05,16,6,23.20054757,9,5,,,,,,,,0,0,0,0,4
819_688,819,688,87,1952,3,13,50.60487,5.96973,401,4.05,16,12,31.92881588,9,5,,,,,,,8,0,0,8,0,9
819_689,819,689,87,1952,3,13,50.60487,5.96973,401,4.05,16,9,32.58863792,9,5,,,,,,,5,0,2,5,0,6
819_554,819,554,128,1952,3,13,50.60487,5.96973,401,4.05,16,5,31.34565366,19,9,,,,,,,3,0,4.1,3,0,18
819_626,819,626,128,1952,3,13,50.60487,5.96973,401,4.05,16,4,35.19507187,19,9,,,,,,,11.66666667,0,0,15,0,3
819_660,819,660,128,1952,3,13,50.60487,5.96973,401,4.05,16,19,35.86310746,7,9,,,,,,,13.66666667,0,0,26,0,8
819_581,819,581,133,1952,3,13,50.60487,5.96973,401,4.05,16,11,20.62696783,9,5,,,,,,,16,0,0,16,0,21
819_632,819,632,133,1952,3,13,50.60487,5.96973,401,4.05,16,8,35.39219713,7,5,,,,,,,,0,0,0,0,5
819_651,819,651,133,1952,3,13,50.60487,5.96973,401,4.05,16,14,32.80492813,9,5,,,,,,,13,0,0,14,0,11
819_736,819,736,133,1952,3,13,50.60487,5.96973,401,4.05,16,20,39.33196441,7,5,,,,,,,,0,0,0,0,12
819_738,819,738,133,1952,3,13,50.60487,5.96973,401,4.05,16,16,32.38329911,5,5,,,,,,,,0,0,0,0,15
819_669,819,669,141,1952,3,13,50.60487,5.96973,401,4.05,16,18,37.93839836,40,9,,,,,,,17.66666667,0,0,9,0,10
819_737,819,737,141,1952,3,13,50.60487,5.96973,401,4.05,16,22,44.19712526,0,9,,,,,,,,0,0,0,0,14
819_703,819,703,144,1952,3,13,50.60487,5.96973,401,4.05,16,21,53.63723477,7,10,,,,,,,,0,0,0,0,13
819_663,819,663,148,1952,3,13,50.60487,5.96973,401,4.05,16,7,36.25462012,9,5,,,,,,,4,0,2.9,4,0,19
819_475,819,475,151,1952,3,13,50.60487,5.96973,401,4.05,16,10,22.76249144,9,5,,,,,,,10,0,0,13,0,22
819_739,819,739,152,1952,3,13,50.60487,5.96973,401,4.05,16,15,36.99931554,9,5,,,,,,,,0,0,0,0,16
820_627,820,627,6,1952,4,53,49.54741,1.00469,81,5.98,19,9,46.66666667,19,14,,,,,,,15.66666667,0,0,51,0,17
820_641,820,641,6,1952,4,53,49.54741,1.00469,81,5.98,19,3,45.73305955,25,14,,,,,,,10.66666667,1,8.8,1,0,3
820_642,820,642,6,1952,4,53,49.54741,1.00469,81,5.98,19,2,45.68377823,25,14,,,,,,,6.666666667,4,5.9,4,0,2
820_647,820,647,6,1952,4,53,49.54741,1.00469,81,5.98,19,1,33.98220397,25,14,,,,,,,12,3,8.8,2,0,1
820_721,820,721,6,1952,4,53,49.54741,1.00469,81,5.98,19,17,42.2696783,39,14,,,,,,,14,0,0,7,0,11
820_722,820,722,6,1952,4,53,49.54741,1.00469,81,5.98,19,19,31.33470226,25,14,,,,,,,,0,0,0,0,20
